review_id,rating,review_text
489,4,AWESOME AWESOME AWESOME FANTASTIC GREAT ###
490,4,EXCELLENT AWESOME AMAZING AWESOME AMAZING FANTASTIC AMAZING SUPER @@@
491,1,terrible late terrible ###
492,4,fantastic awesome awesome great amazing ... !!!
493,3,WORST POOR AWFUL SUPER LOL SUPER
494,3,terrible awful late worst LOL
495,3,TERRIBLE AWFUL POOR 😡 SUPER
496,4,great fantastic awesome amazing amazing 😍 😍 LOL
497,1,TERRIBLE BAD AWFUL 😡
498,1,late poor terrible worst bad worst terrible ### ### 😡
499,2,LATE POOR AWFUL BAD POOR WORST BAD !!!
500,5,AWESOME GOOD AWESOME EXCELLENT GREAT @@@ ### 😍
501,2,AWFUL LATE BAD BAD LATE ### 😍
502,1,late worst bad worst worst worst late ###
503,1,LATE POOR POOR TERRIBLE !!! 😡 ###
504,5,GOOD FANTASTIC EXCELLENT GREAT AMAZING GOOD ...
505,4,AWESOME EXCELLENT GOOD GOOD GOOD ###
506,5,AMAZING AMAZING AMAZING AWESOME AWESOME GOOD ### ### ...
507,2,late poor awful ###
508,3,LATE WORST TERRIBLE BAD AWFUL AWFUL TERRIBLE @@@ SUPER SUPER
509,3,worst bad late awful 😡 !!!
510,5,FANTASTIC GREAT AMAZING AWESOME EXCELLENT AWESOME AWESOME LOL @@@
511,1,WORST AWFUL WORST 😡
512,3,terrible late terrible poor awful awful worst LOL
513,4,fantastic excellent excellent good great excellent SUPER LOL 😡
514,3,poor bad worst awful poor 😡
515,3,worst awful awful awful terrible 😍 ... SUPER
516,4,AWESOME AMAZING AWESOME !!!
517,5,FANTASTIC FANTASTIC AWESOME EXCELLENT AMAZING GOOD GOOD 😡 😍 @@@
518,3,LATE AWFUL BAD LATE @@@
519,3,awful worst awful bad awful bad LOL @@@ !!!
520,1,WORST WORST BAD LOL
521,2,LATE TERRIBLE WORST SUPER
522,4,fantastic great amazing good fantastic amazing 😡 LOL
523,3,TERRIBLE BAD BAD !!! SUPER 😡
524,1,awful terrible terrible worst worst ... ###
525,4,good good great SUPER 😍 !!!
526,1,bad awful late poor SUPER SUPER ...
527,2,bad late terrible poor ### !!! ###
528,4,good excellent good SUPER 😡 ...
529,2,bad bad worst late late terrible late ###
530,2,LATE TERRIBLE POOR @@@ ...
531,5,awesome great amazing good ...
532,5,AMAZING FANTASTIC AWESOME EXCELLENT GREAT 😡
533,4,GREAT AMAZING FANTASTIC EXCELLENT AWESOME GREAT FANTASTIC @@@
534,2,poor worst awful late 😡 ###
535,2,late awful late terrible awful late awful ... LOL
536,5,GOOD GREAT FANTASTIC AWESOME FANTASTIC 😡 ... ###
537,3,worst terrible worst awful !!! 😡 SUPER
538,3,TERRIBLE AWFUL POOR 😡 !!!
539,1,TERRIBLE LATE AWFUL WORST TERRIBLE BAD 😍 !!!
540,3,late poor poor late late 😍 ...
541,3,terrible awful worst ### 😡 LOL
542,5,GREAT GOOD AMAZING EXCELLENT @@@ 😍 LOL
543,1,AWFUL POOR POOR AWFUL ... !!! @@@
544,3,TERRIBLE LATE LATE LATE LATE TERRIBLE TERRIBLE LOL
545,4,excellent excellent good awesome awesome fantastic 😡 @@@ 😍
546,3,bad worst bad late worst worst worst @@@ SUPER SUPER
547,3,WORST POOR BAD WORST BAD 😡 LOL 😍
548,3,TERRIBLE TERRIBLE LATE WORST BAD 😡 😡
549,3,late poor awful worst awful ### 😍 !!!
550,2,LATE POOR WORST BAD AWFUL 😡 😡
551,3,late terrible terrible terrible late awful !!! ###
552,5,GREAT GOOD AMAZING GREAT FANTASTIC 😍 SUPER ###
553,3,worst terrible late bad 😡 😍 ...
554,5,good great awesome SUPER SUPER LOL
555,1,LATE POOR AWFUL POOR !!!
556,1,LATE BAD BAD TERRIBLE TERRIBLE @@@ ###
557,5,great amazing great good 😍
558,4,good fantastic fantastic excellent good great LOL 😡
559,1,AWFUL BAD POOR TERRIBLE AWFUL LATE ... @@@
560,3,terrible poor bad worst worst worst awful 😍
561,2,AWFUL BAD WORST WORST LOL 😍
562,1,worst bad terrible bad worst worst ...
563,3,poor worst worst LOL
564,4,AMAZING EXCELLENT AMAZING SUPER
565,4,GREAT GREAT GREAT GREAT !!! !!!
566,4,AWESOME EXCELLENT FANTASTIC FANTASTIC AWESOME ###
567,1,LATE BAD BAD LATE TERRIBLE TERRIBLE 😡 ###
568,1,LATE AWFUL POOR BAD WORST WORST WORST SUPER 😡
569,1,awful awful bad poor worst bad awful SUPER
570,2,terrible worst bad worst terrible ###
571,3,poor poor late late worst 😡 ### SUPER
572,3,BAD TERRIBLE BAD LATE TERRIBLE 😡 @@@ @@@
573,5,AMAZING AMAZING GREAT GOOD EXCELLENT 😡 !!! !!!
574,3,LATE AWFUL LATE BAD WORST BAD TERRIBLE ### !!!
575,4,fantastic great great excellent ... ...
576,1,worst terrible awful awful 😍 SUPER
577,5,good amazing awesome good amazing great awesome 😍
578,2,AWFUL WORST AWFUL LOL
579,2,awful worst awful ... 😡
580,5,good excellent good good amazing good awesome ...
581,5,AWESOME AMAZING EXCELLENT GREAT ... ### @@@
582,5,GREAT GREAT GOOD AWESOME FANTASTIC !!! 😍 ...
583,3,worst late late worst awful awful late ###
584,5,AWESOME AMAZING GREAT AMAZING EXCELLENT FANTASTIC GREAT @@@ ### ###
585,3,WORST WORST LATE BAD TERRIBLE AWFUL @@@
586,2,awful worst worst bad late @@@ ### ###
587,4,awesome excellent amazing @@@ 😡
588,1,LATE LATE WORST AWFUL !!!
589,3,awful bad awful terrible !!! @@@
590,3,LATE BAD POOR TERRIBLE LATE LOL
591,4,AMAZING GREAT AWESOME GOOD EXCELLENT AMAZING GREAT LOL @@@ ...
592,1,awful awful bad late poor late ...
593,2,terrible terrible worst terrible SUPER ...
594,4,FANTASTIC GREAT EXCELLENT GREAT AWESOME AMAZING GOOD ### 😍
595,3,bad bad awful awful poor bad late !!! 😍
596,3,WORST TERRIBLE AWFUL LATE ###
597,1,TERRIBLE AWFUL POOR !!!
598,3,LATE LATE WORST LATE TERRIBLE WORST ### ... ###
599,1,awful terrible late worst @@@ 😡
600,4,great great excellent fantastic 😍 😍
601,1,worst terrible terrible bad late worst bad LOL @@@
602,1,TERRIBLE BAD WORST WORST ...
603,4,amazing great fantastic excellent great LOL 😡 LOL
604,4,GOOD EXCELLENT AMAZING FANTASTIC ... 😍 😍
605,3,TERRIBLE LATE TERRIBLE TERRIBLE SUPER 😡
606,4,AWESOME AMAZING FANTASTIC GOOD AWESOME AMAZING 😍
607,2,poor poor poor bad SUPER 😡
608,5,fantastic awesome great amazing @@@ @@@
609,1,awful poor poor awful awful terrible 😡
610,1,poor bad bad @@@
611,2,bad worst bad !!!
612,3,bad terrible poor worst LOL !!! LOL
613,5,GREAT FANTASTIC AWESOME AWESOME AMAZING !!! 😍 @@@
614,3,AWFUL AWFUL POOR BAD LATE TERRIBLE !!!
615,1,TERRIBLE LATE BAD @@@
616,4,EXCELLENT EXCELLENT AMAZING FANTASTIC AMAZING GOOD ...
617,3,awful terrible awful bad ###
618,1,bad late awful terrible worst late awful 😡
619,4,GOOD GOOD AWESOME LOL
620,2,worst bad late worst poor worst worst 😍
621,3,BAD TERRIBLE LATE POOR !!! SUPER
622,2,TERRIBLE WORST TERRIBLE BAD LATE LATE BAD @@@ ...
623,2,awful awful poor terrible awful poor bad SUPER 😡
624,4,EXCELLENT EXCELLENT EXCELLENT EXCELLENT AWESOME EXCELLENT GOOD @@@
625,3,awful awful late late worst worst ###
626,5,excellent awesome excellent fantastic good awesome 😍
627,4,good great amazing good LOL @@@
628,5,FANTASTIC AMAZING FANTASTIC EXCELLENT AWESOME AWESOME GREAT 😍
629,2,worst poor terrible terrible terrible @@@
630,4,good fantastic fantastic ###
631,4,amazing amazing awesome amazing great amazing ### LOL
632,5,good amazing excellent excellent great fantastic fantastic SUPER
633,5,awesome good fantastic amazing great excellent amazing 😡 😍
634,2,BAD BAD POOR AWFUL SUPER ### ...
635,3,terrible terrible worst poor poor @@@ LOL
636,2,worst poor awful bad bad terrible ### ###
637,3,AWFUL LATE WORST BAD WORST WORST WORST ###
638,2,LATE LATE POOR LOL ... !!!
639,1,LATE BAD POOR BAD POOR @@@
640,3,bad bad late awful worst 😡
641,2,bad bad bad late bad terrible SUPER ###
642,2,BAD WORST TERRIBLE POOR TERRIBLE !!! 😍
643,3,AWFUL POOR BAD WORST @@@ ... ###
644,1,BAD LATE AWFUL POOR TERRIBLE LOL
645,4,GOOD GOOD EXCELLENT GREAT SUPER @@@ ...
646,2,WORST POOR WORST POOR BAD WORST !!!
647,5,FANTASTIC GREAT GREAT GREAT EXCELLENT GOOD GOOD SUPER ...
648,4,FANTASTIC GREAT GOOD GOOD EXCELLENT 😍 !!! 😍
649,3,BAD TERRIBLE POOR WORST AWFUL WORST ... ...
650,2,AWFUL BAD TERRIBLE POOR POOR SUPER
651,1,TERRIBLE WORST BAD BAD LATE 😡 😡
652,1,BAD LATE BAD BAD BAD WORST 😡
653,2,worst poor worst 😍 @@@
654,4,AWESOME GREAT EXCELLENT GOOD AMAZING EXCELLENT ... 😡
655,3,POOR POOR AWFUL LATE WORST ...
656,1,bad bad late bad late late bad SUPER
657,1,terrible poor poor terrible 😍
658,1,terrible worst worst bad poor poor worst @@@ SUPER
659,3,bad late awful late bad 😍 ### @@@
660,5,AWESOME EXCELLENT AWESOME ### 😍 !!!
661,4,great excellent excellent excellent fantastic fantastic @@@ LOL !!!
662,5,EXCELLENT AMAZING AWESOME AMAZING GOOD AWESOME ### ... @@@
663,2,TERRIBLE TERRIBLE POOR BAD AWFUL POOR LATE SUPER
664,1,bad poor late poor awful bad awful 😍 ###
665,4,great great great fantastic great ... 😡 😡
666,1,TERRIBLE WORST TERRIBLE WORST TERRIBLE LATE BAD ...
667,2,poor bad terrible awful worst terrible SUPER ... LOL
668,4,excellent fantastic good excellent great fantastic !!!
669,2,worst terrible terrible worst terrible terrible awful ###
670,1,poor awful terrible poor !!! 😍 😡
671,5,good awesome awesome great awesome fantastic excellent LOL
672,2,BAD LATE BAD POOR BAD WORST POOR !!! @@@
673,1,LATE AWFUL LATE WORST POOR 😍 😍 SUPER
674,5,amazing great excellent great amazing !!! 😍 ...
675,3,TERRIBLE WORST POOR LATE 😡 @@@
676,4,EXCELLENT FANTASTIC AMAZING AMAZING AMAZING 😡
677,4,EXCELLENT GOOD AWESOME AWESOME AMAZING @@@ ### 😡
678,2,TERRIBLE LATE AWFUL TERRIBLE TERRIBLE BAD ###
679,1,TERRIBLE LATE TERRIBLE BAD BAD @@@
680,1,AWFUL BAD TERRIBLE POOR WORST 😍 @@@
681,3,TERRIBLE WORST AWFUL LATE 😡 😍
682,4,amazing awesome excellent excellent amazing fantastic fantastic LOL
683,3,BAD AWFUL WORST TERRIBLE BAD BAD AWFUL LOL
684,2,BAD POOR POOR BAD 😍 😡
685,5,GREAT GREAT GREAT GOOD GOOD 😍 !!! LOL
686,4,EXCELLENT EXCELLENT GOOD EXCELLENT !!! @@@
687,1,bad late terrible terrible !!! LOL
688,4,EXCELLENT GOOD EXCELLENT AMAZING GOOD AWESOME ...
689,3,late bad terrible bad worst worst awful 😍 ...
690,1,POOR LATE POOR POOR WORST WORST LOL
691,5,AMAZING AMAZING AMAZING EXCELLENT GOOD FANTASTIC GREAT 😡 SUPER
692,2,POOR BAD POOR LATE LATE @@@ ###
693,4,fantastic amazing good great fantastic @@@ LOL SUPER
694,3,BAD BAD TERRIBLE @@@ ### LOL
695,2,worst awful bad bad worst late ...
696,2,terrible terrible worst awful late poor awful SUPER @@@ @@@
697,5,amazing good amazing amazing awesome good 😍
698,1,POOR TERRIBLE WORST BAD TERRIBLE 😡 😡
699,1,terrible awful late ### 😡
700,5,fantastic good amazing fantastic good fantastic SUPER ###
701,2,POOR AWFUL AWFUL BAD 😡
702,4,GOOD FANTASTIC EXCELLENT AMAZING GOOD AMAZING !!! ###
703,1,awful bad awful terrible terrible worst !!! LOL ###
704,1,terrible poor poor SUPER 😍
705,3,late worst terrible poor terrible worst late ### SUPER ...
706,4,great great excellent amazing good @@@ 😡
707,1,late late worst SUPER
708,4,GOOD EXCELLENT AMAZING 😍 😡
709,5,excellent amazing good 😡 !!! SUPER
710,4,fantastic amazing great amazing excellent good ### ...
711,3,BAD POOR BAD BAD LATE LATE TERRIBLE ... 😍
712,4,EXCELLENT GREAT AWESOME AWESOME FANTASTIC AMAZING FANTASTIC SUPER
713,1,worst worst terrible terrible @@@ LOL 😍
714,3,terrible poor awful terrible awful terrible bad ### SUPER
715,5,GOOD FANTASTIC GOOD EXCELLENT ### ... LOL
716,3,POOR BAD WORST LATE POOR TERRIBLE ... ###
717,2,POOR LATE AWFUL LATE ... ### ###
718,3,LATE LATE AWFUL TERRIBLE 😡
719,3,AWFUL TERRIBLE AWFUL LATE WORST SUPER !!! 😡
720,4,EXCELLENT FANTASTIC AMAZING AMAZING FANTASTIC ### SUPER
721,4,fantastic great good excellent 😡 @@@ 😡
722,5,fantastic great fantastic good great fantastic ...
723,3,BAD WORST WORST SUPER ...
724,3,WORST WORST LATE TERRIBLE 😍 SUPER 😍
725,2,worst bad terrible worst worst terrible 😍 LOL 😍
726,5,GREAT FANTASTIC GREAT AMAZING FANTASTIC 😡 SUPER ###
727,3,POOR AWFUL AWFUL @@@
728,5,FANTASTIC GOOD GOOD ### ### @@@
729,1,LATE TERRIBLE AWFUL ...
730,1,worst poor late worst terrible poor worst 😍 @@@
731,3,worst bad poor terrible 😍 😍 ...
732,3,awful terrible worst !!! @@@
733,5,FANTASTIC GREAT GOOD AWESOME AWESOME 😡 😍
734,1,bad terrible awful bad poor terrible late ... SUPER ###
735,5,great good amazing excellent amazing amazing amazing 😡 LOL
736,5,amazing excellent fantastic amazing excellent amazing @@@ 😡
737,4,awesome fantastic great good great excellent LOL ###
738,5,amazing good great great excellent LOL
739,3,terrible late awful poor late ###
740,5,AWESOME AWESOME AWESOME GOOD ### 😍 !!!
741,5,good good awesome good !!! 😡
742,2,terrible poor bad awful awful worst terrible 😡
743,2,BAD POOR WORST TERRIBLE LATE !!!
744,2,bad worst worst SUPER !!!
745,3,AWFUL AWFUL POOR 😍 😡 ###
746,3,WORST POOR WORST ... SUPER
747,2,awful bad poor poor LOL 😍 😍
748,3,terrible poor terrible poor late bad 😡 ... SUPER
749,5,GOOD GREAT FANTASTIC AWESOME !!! !!!
750,5,amazing awesome awesome amazing amazing excellent awesome 😡 😡 😍
751,2,poor late poor late awful awful LOL
752,1,TERRIBLE TERRIBLE AWFUL AWFUL BAD POOR POOR 😍 ### SUPER
753,1,AWFUL BAD LATE LATE BAD LATE TERRIBLE SUPER !!! ...
754,4,amazing amazing good good great good @@@ ...
755,4,GOOD AWESOME EXCELLENT EXCELLENT !!! LOL ...
756,4,GREAT AWESOME AMAZING GOOD SUPER LOL
757,4,good awesome amazing SUPER ###
758,1,poor terrible terrible bad poor bad @@@ ...
759,2,TERRIBLE WORST POOR BAD !!!
760,3,poor worst late worst poor ... @@@ SUPER
761,5,great awesome amazing awesome LOL
762,5,FANTASTIC AWESOME GOOD EXCELLENT GREAT ### ### @@@
763,3,poor late worst awful SUPER
764,2,POOR TERRIBLE LATE AWFUL BAD BAD ...
765,4,great fantastic good great 😡 @@@ @@@
766,5,AWESOME GREAT AMAZING EXCELLENT FANTASTIC EXCELLENT 😡 LOL SUPER
767,5,excellent good fantastic good amazing ... 😍
768,3,AWFUL AWFUL POOR WORST @@@ ...
769,5,awesome fantastic good great SUPER @@@
770,5,AWESOME AWESOME FANTASTIC 😍 LOL
771,2,POOR POOR POOR AWFUL BAD POOR SUPER 😍 😡
772,3,POOR WORST TERRIBLE @@@
773,3,awful late bad bad poor late terrible 😍
774,4,awesome amazing amazing excellent fantastic 😡 LOL
775,5,GOOD GREAT AMAZING FANTASTIC 😍 😍 😍
776,4,AMAZING EXCELLENT AWESOME AWESOME ###
777,1,worst late bad ...
778,5,great fantastic good awesome amazing great ### ###
779,4,awesome awesome fantastic ### ... 😡
780,3,BAD TERRIBLE POOR LATE TERRIBLE WORST 😍 😍
781,1,bad awful late bad LOL
782,3,AWFUL LATE LATE TERRIBLE POOR 😡 ###
783,4,EXCELLENT GOOD EXCELLENT AWESOME GOOD AWESOME AMAZING ###
784,3,TERRIBLE POOR AWFUL LATE 😍
785,2,AWFUL WORST AWFUL ... ... ###
786,4,good amazing awesome good fantastic SUPER ### LOL
787,5,fantastic good fantastic ###
788,2,worst worst bad awful bad terrible LOL @@@ ###
789,5,AWESOME EXCELLENT EXCELLENT FANTASTIC GREAT ###
790,1,terrible bad worst late poor terrible !!! !!! @@@
791,4,great fantastic great amazing ### 😍 !!!
792,4,EXCELLENT GOOD AMAZING GREAT LOL 😍 😡
793,1,BAD POOR POOR AWFUL LATE 😍 😍
794,5,excellent fantastic good excellent good @@@ ###
795,2,poor worst bad ... ...
796,5,EXCELLENT AWESOME EXCELLENT FANTASTIC EXCELLENT FANTASTIC ... LOL @@@
797,5,excellent great good fantastic fantastic amazing great LOL ...
798,1,POOR LATE LATE WORST TERRIBLE !!!
799,5,excellent good fantastic !!! ... 😡
800,2,LATE POOR AWFUL POOR TERRIBLE LATE LATE 😡 !!!
801,5,excellent good amazing amazing great LOL
802,1,terrible awful awful ... ###
803,2,TERRIBLE BAD WORST SUPER ### ...
804,2,late bad late bad terrible @@@ 😡 ###
805,5,awesome excellent good good 😡 LOL @@@
806,3,poor poor terrible 😍
807,3,LATE TERRIBLE AWFUL WORST BAD LATE !!!
808,3,awful bad awful worst awful bad LOL
809,1,AWFUL WORST POOR TERRIBLE BAD WORST TERRIBLE ... 😡 !!!
810,4,GOOD GREAT FANTASTIC AWESOME GOOD GREAT ### SUPER
811,2,late poor poor bad bad ### 😍
812,4,EXCELLENT AMAZING FANTASTIC SUPER
813,4,EXCELLENT AMAZING FANTASTIC !!! ...
814,3,AWFUL AWFUL POOR !!!
815,5,excellent good amazing excellent 😍
816,1,worst awful terrible awful worst late terrible ### ###
817,3,BAD TERRIBLE POOR LOL ###
818,4,AWESOME AMAZING FANTASTIC FANTASTIC GREAT GREAT 😡 ... ...
819,2,AWFUL WORST WORST 😍
820,3,awful awful awful poor awful poor @@@
821,2,bad terrible late bad awful worst @@@ 😍 ...
822,2,awful bad poor worst bad poor worst @@@ @@@ !!!
823,5,good amazing good amazing good !!!
824,2,TERRIBLE BAD POOR BAD BAD LATE ... ...
825,4,great fantastic great 😍 😍 ###
826,4,EXCELLENT GREAT GREAT AWESOME AWESOME GREAT SUPER
827,2,LATE BAD POOR AWFUL TERRIBLE WORST BAD 😍 ...
828,1,late bad bad awful late poor worst SUPER
829,1,AWFUL POOR POOR LATE BAD TERRIBLE BAD 😡
830,4,good good great good ...
831,1,terrible terrible poor worst awful ...
832,1,late bad late late bad bad SUPER
833,2,TERRIBLE TERRIBLE TERRIBLE ### !!!
834,3,late worst worst bad worst awful 😍
835,5,AMAZING GOOD GOOD GOOD GOOD @@@ 😍 SUPER
836,2,POOR POOR WORST BAD TERRIBLE ### LOL SUPER
837,1,LATE BAD BAD TERRIBLE POOR POOR WORST ###
838,5,amazing good good good great amazing great SUPER ...
839,1,poor bad poor terrible awful LOL SUPER
840,5,fantastic amazing fantastic awesome good awesome excellent @@@ 😡
841,3,bad terrible worst bad @@@
842,4,excellent amazing awesome good good good ###
843,3,worst worst worst poor !!!
844,4,good amazing fantastic fantastic amazing good fantastic ... LOL ###
845,5,GREAT AWESOME GREAT GOOD 😍 LOL @@@
846,1,awful late poor bad poor terrible 😍 😡
847,1,late poor bad worst ### 😍
848,4,awesome good amazing ### ...
849,5,EXCELLENT GREAT AMAZING GREAT AWESOME GREAT FANTASTIC ... !!! LOL
850,1,TERRIBLE AWFUL BAD POOR TERRIBLE TERRIBLE POOR 😍
851,5,excellent fantastic fantastic amazing !!! 😡 @@@
852,2,bad worst bad SUPER @@@ 😍
853,3,poor poor terrible worst poor poor awful SUPER ... ###
854,2,BAD LATE AWFUL TERRIBLE TERRIBLE ... @@@
855,1,AWFUL LATE POOR BAD LATE LATE ###
856,2,terrible late bad bad terrible awful ... SUPER
857,3,BAD TERRIBLE TERRIBLE BAD WORST TERRIBLE WORST SUPER 😡 😡
858,2,TERRIBLE AWFUL BAD LATE ...
859,5,GOOD FANTASTIC EXCELLENT SUPER SUPER 😍
860,2,WORST LATE BAD LATE WORST LOL LOL ###
861,1,BAD WORST LATE 😍 LOL ...
862,2,poor awful late poor worst terrible late LOL ###
863,2,poor poor bad awful awful LOL ###
864,4,amazing fantastic excellent great great LOL
865,4,amazing amazing excellent excellent great ... 😍 ...
866,4,GREAT GREAT GREAT EXCELLENT 😡 😡
867,5,FANTASTIC AWESOME GREAT 😍
868,3,LATE BAD AWFUL POOR TERRIBLE LATE AWFUL SUPER
869,2,TERRIBLE TERRIBLE BAD TERRIBLE AWFUL ###
870,5,fantastic fantastic amazing 😡 LOL @@@
871,4,great awesome awesome SUPER !!! ...
872,1,AWFUL TERRIBLE BAD AWFUL LATE LOL
873,2,BAD AWFUL AWFUL LATE POOR !!! ...
874,2,POOR POOR BAD BAD TERRIBLE !!! 😡 SUPER
875,3,poor awful terrible late worst poor @@@ 😡
876,4,excellent fantastic awesome good LOL 😍 ###
877,3,poor worst bad poor poor poor 😍
878,1,awful awful bad bad awful awful awful !!!
879,2,WORST TERRIBLE WORST POOR POOR ### !!!
880,2,late awful awful terrible ... LOL
881,5,awesome great great amazing great fantastic great ### 😡
882,1,awful worst terrible terrible awful terrible 😍 ... !!!
883,3,bad awful awful terrible poor terrible terrible !!! @@@ LOL
884,2,awful worst terrible awful terrible ### LOL
885,2,awful bad terrible bad awful poor bad ###
886,1,AWFUL TERRIBLE WORST POOR TERRIBLE BAD ### SUPER ...
887,4,AMAZING EXCELLENT AWESOME EXCELLENT AMAZING AWESOME FANTASTIC ###
888,2,late worst poor awful worst awful bad ###
889,3,TERRIBLE BAD AWFUL !!! SUPER
890,2,poor late awful terrible poor SUPER
891,2,LATE AWFUL TERRIBLE TERRIBLE WORST AWFUL WORST 😍 😍 ###
892,2,bad poor bad bad worst poor ...
893,4,great fantastic awesome good fantastic amazing amazing ... !!!
894,1,terrible bad late awful bad late ###
895,3,POOR TERRIBLE POOR POOR LOL
896,4,amazing amazing amazing awesome great amazing amazing SUPER ...
897,1,awful late poor !!! 😡 ...
898,4,fantastic fantastic amazing fantastic awesome SUPER
899,2,poor terrible bad LOL !!!
900,2,awful awful terrible worst 😡 !!!
901,5,awesome excellent awesome amazing fantastic 😍
902,5,amazing fantastic good amazing !!! 😍 SUPER
903,2,awful poor late 😡
904,3,AWFUL TERRIBLE AWFUL LATE ### 😡 😡
905,1,late late late late awful poor bad LOL
906,5,great fantastic amazing great excellent @@@ @@@ SUPER
907,5,good excellent awesome fantastic @@@ ...
908,4,amazing awesome good good great SUPER
909,2,poor poor late ### ###
910,5,GREAT GREAT AWESOME SUPER
911,2,late late worst SUPER !!! 😍
912,2,awful late bad LOL
913,4,amazing good great excellent fantastic good !!! SUPER 😡
914,3,awful awful terrible awful awful terrible awful ### LOL SUPER
915,1,poor awful worst terrible bad poor awful ### ...
916,3,bad terrible worst late poor 😍 😍
917,2,POOR WORST POOR TERRIBLE TERRIBLE POOR TERRIBLE ... SUPER
918,1,poor poor bad ###
919,3,AWFUL WORST AWFUL POOR LATE AWFUL WORST SUPER
920,1,WORST TERRIBLE POOR LATE ### @@@
921,5,excellent great amazing amazing ### 😍 !!!
922,5,AWESOME AWESOME EXCELLENT AMAZING GREAT EXCELLENT FANTASTIC SUPER LOL ...
923,4,AMAZING FANTASTIC EXCELLENT EXCELLENT EXCELLENT AWESOME EXCELLENT @@@ SUPER 😡
924,4,AMAZING AMAZING AWESOME FANTASTIC FANTASTIC 😡 @@@ !!!
925,3,TERRIBLE WORST POOR POOR @@@ 😍
926,1,late terrible terrible !!! !!!
927,4,AWESOME GOOD EXCELLENT @@@ ### LOL
928,3,awful late poor terrible poor late 😡 !!! 😍
929,1,LATE LATE POOR 😡
930,4,FANTASTIC FANTASTIC GREAT GREAT !!!
